"10290","𣯍 氄 㲝","lon3","皆鳥細毛也 亦作㲝"
"10291","衖","lon3","巷也 方音 本同巷"
"10292","礱","lon5","磨～ 本平聲"
"10293","徿","lon5","行不正也"
"10294","宗","zon1","～族 祖～"
"10295","終","zon1","畢也 又始～"
"10296","中","zon1","不偏曰～ 又～正"
"10297","淙","zon1","水聲"
"10298","鐘","zon1","～鼓 ～錶"
"10299","蹱","zon1","行不正也"
"10300","妐","zon1","夫之兄也"
"10301","螽","zon1","蝗也 多子"
"10302","踪","zon1","～跡"
"10303","汷","zon1","水也"
"10304","鬃","zon1","～毛 馬頸毛"
"10305","鍾","zon1","酒～ 茶～ 又量名 六斛四斗"
"10306","淙","zon1","水聲"
"10307","妕","zon1","女字"
"10308","偅","zon1","儱～ 潦倒貌 與躘踵同"
"10309","忠","zon1","～厚 信也"
"10310","㯶","zon1","～樹 無枝"
"10311","棕","zon1","同㯶"
"10312","稯","zon1","猶束也"
"10313","騌 騣 𩦲","zon1","三字同 馬冠也 卽馬鬣毛"
"10314","忪","zon1","心動不定"
"10315","衷","zon1","～曲 ～腸"
"10316","倧","zon1","古之神人"
"10317","葼","zon1","～芽"
"10318","鈆","zon1","美鉄也"
"10319","伀","zon1","志及衆也"
"10320","冢","zon3","大也 ～宰"
"10321","塚","zon3","坟～也 冢俗寫"
"10322","種","zon3","籽～ 又音仲"
"10323","煄","zon3","火燒起"
"10324","腫","zon3","～毒"
"10325","瘇","zon3","同腫"
"10326","𠣥","zon3","同冢"
"10327","㢔","zon3","衆立也"
"10328","㣫","zon3","相迹也"
"10329","惣","zon3","倥～ 不暇也"
"10330","傯","zon3","同惣"
"10331","憁","zon3","～恫 不得意貌"
"10332","踵","zon3","躡也 弓腰走也"
"10333","𦔉","zon3","同種"
"10334","總","zon3","統共也"
"10335","縂 搃 摠","zon3","皆同總"
"10336","縱","zon5","～橫 ～放"
"10337","粽","zon5","～子 名角黍 楚屈原典"
"10338","糭","zon5","同粽"
"10339","蹤","zon5","跳也"
"10340","綜","zon5","機提也"
"10341","種","zon5","栽～"
"10342","仲","zon5","伯～ 孟仲季"
"10343","衆","zon5","多也 聚～"
"10344","偅","zon5","儱～ 又平聲"
"10345","訟","zon5","爭也 又方音讀宋"
"10346","重","zon5","沉～ 輕～ 貴～"
"10347","㲴","zon5","心氣也"
"10348","頌","zon5","周～"
"10349","誦","zon5","～讀"
"10350","沖","con1","和也 深也 一飛～天"
"10351","冲","con1","同沖 俗用"
"10352","忡","con1","憂也"
"10353","种","con1","稚也 又姓也"
"10354","衝","con1","～突"
"10355","憧","con1","心不定也"
"10356","舂","con1","～碓"
"10357","聰","con1","～明"
"10358","蔥","con1","～蒜"
"10359","葱","con1","同蔥"
"10360","匆","con1","～忙"
"10361","騘","con1","馬青白色"
"10362","驄","con1","同騘"
"10363","浺","con1","～瀜 水深廣貌"
"10364","瑽","con1","～瑢 佩玉行貌"
"10365","㳘","con1","水聲 又山下泉"
"10366","充","con1","滿也 又～當"
"10367","悤","con1","急遽也"
"10368","蹖","con1","脚踏"
"10369","摏","con1","捯也"
"10370","琮","con1","美玉 外八角 中圓"
"10371","淙","con1","水聲"
"10372","璁","con1","石似玉 又音總 美玉也"
"10373","𧘂","con1","通道也"
"10374","惷","con1","愚～"
"10375","徸","con1","行貌"
"10376","憧","con1","意不定也"
"10377","囱","con1","烟～ 在牆曰牖 在戶曰～"
"10378","重","con1","本音仲 又讀沖"
"10379","蟲","con2","蚊～"
"10380","從","con2","依～ 又由也"
"10381","叢","con2","聚也"
"10382","誴","con2","樂也"
"10383","崇","con2","高也"
"10384","崈","con2","同崇"
"10385","漎","con2","水會也"
"10386","淙","con2","水聲"
"10387","潨","con2","小水入大水曰～"
"10388","种","con2","稚也 又姓"
"10389","重","con2","～叠"
"10390","𧝎","con2","～複"
"10391","𩞉","con2","貪食也"
"10392","从","con2","從本字"
"10393","𢓅","con2","同從"
"10394","徖","con2","安也"
"10395","𢔩","con2","步緩也"
"10396","虫","con2","俗用蟲字 本音會"
"10397","寵","con3","～愛"
"10398","𦖴","con3","山高貌"
"10399","矗","con3","高處貌 又入聲"
"10400","𧼩","con5","䟂走也"
"10401","㧤","con5","跳也 見正字通"
"10402","揰","con5","推擊也"
"10403","𣀒","con5","不請自來也"
"10404","昮","con5","功人也"
"10405","𭥐","con5","田～子 俗作"
"10406","銃","con5","鎗也 又斧穿也"
"10407","松","son1","～柏"
"10408","崧","son1","～山 高大貌"
"10409","淞","son1","江名 今作松"
"10410","嵩","son1","中嶽嵩山"
"10411","娀","son1","女名"
"10412","蜙","son1","～蝑 虫名"
"10413","濍","son1","水聲"
"10414","𤾥","son1","素白也"
"10415","倯","son1","隴右地方懶曰～"
"10416","鬆","son1","鬔～ 不緊也"
"10417","㣝","son1","姓也"
"10418","𢓣","son1","姓也"
"10419","𢔋","son1","小行恐貌"
"10420","枀","son1","同松"
"10421","𩩺 㞞","son2","腎水 俗用新字"
"10422","竦","son3","敬也"
"10423","聳","son3","高也"
"10424","悚","son3","～懼 畏也"
"10425","𢥠","son3","同聳"
"10426","慫","son3","～慂 勸也"
"10427","宋","son5","國名 朝名 又姓"
"10428","訟","son5","高郵方音 興訟 本音頌"
"10429","㮸","son5","同送"
"10430","送","son5","迎～"
"10431","𢚍","son5","同宋"
"10432","龔","gon1","姓也"
"10433","公","gon1","～道 ～平 無私也"
"10434","工","gon1","～匠 ～業 ～廠"
"10435","攻","gon1","專治 又～書"
"10436","弓","gon1","～箭"
"10437","躬","gon1","身也 又鞠～"
"10438","𢖷","gon1","心急也"
"10439","愩","gon1","心動也"
"10440","宮","gon1","宮殿"
"10441","蚣","gon1","蜈～ 毒蟲"
"10442","恭","gon1","～敬"
"10443","𢙄","gon1","同恭 恭本字"
"10444","𢚈","gon1","同恭"
"10445","䇗","gon1","無節竹名"
"10446","供","gon1","～奉 又去聲"
"10447","功","gon1","～德 ～勞"
"10448","肱","gon1","股～ 又臂也 俗讀紅"
"10449","㴦","gon1","縣名 在酒泉"
"10450","觥","gon1","角爵也 又音光"
"10451","篢","gon1","笠名 又音感 箱類"
"10452","拱","gon3","手～"
"10453","鞏","gon3","同也 又姓"
"10454","礦","gon3","金～ ～物 俗讀曠"
"10455","●（⿺兀貢） 𥨐","gon3","～掘"
"10456","㧬","gon3","羽上飛"
"10457","𩌌","gon3","～物"
"10458","拲","gon3","罪人 兩手共一械"
"10459","㤨","gon3","戰慄也"
"10460","汞","gon3","丹砂化爲水銀"
"10461","珙","gon3","大璧也"
"10462","穬","gon3","有芒粟也 俗用讀𬡄 ～麥"
"10463","𪍿","gon3","同穬"
"10464","共","gon5","公～ 同也"
"10465","供","gon5","侍奉 ～養"
"10466","貢","gon5","～獻 進～"
"10467","贛","gon5","賜也"
"10468","灨","gon5","水名"
"10469","戇","gon5","愚也"
"10470","空","kon1","～虛 不實也"
"10471","悾","kon1","無能貌"
"10472","崆","kon1","～峒 山名"
"10473","倥","kon1","～侗 無知貌 又音孔"
"10474","箜","kon1","～篌 二十五絃古之樂器也 卽瑟也"
"10475","涳","kon1","～濛 細雨 又直流也"
"10476","孔","kon3","～穴 又姓"
"10477","恐","kon3","～懼 又怕也"
"10478","㤟 𢙷","kon3","皆同恐"
"10479","空","kon5","～虧"
"10480","哄","hon1","市人聲也"
"10481","烘","hon1","～火 ～炕"
"10482","𥰲","hon1","竹器"
"10483","轟","hon1","～烈 雷聲"
"10484","鍧","hon1","鐘鼓雜聲"
"10485","訇","hon1","匉～ 大聲"
"10486","薨","hon1","古諸侯死曰～"
"10487","鬨","hon1","鬦也"
"10488","佟","hon1","姓也"
"10489","𥔀","hon1","石聲 又同訇"
"10490","𠴨","hon1","衆聲"
"10491","渹","hon1","水浪～～聲"
"10492","洪","hon1","洚水也 又大也"
"10493","宏","hon2","寬～ 又大也"
"10494","弘","hon2","大也 又同宏"
"10495","橫","hon2","縱～"
"10496","洪","hon2","大水也"
"10497","鴻","hon2","大雁也"
"10498","虹","hon2","～霓 名螮蝀 天地凝氣也 又音絳扛"
"10499","紅","hon2","赤色也"
"10500","𡇳","hon2","空也"
"10501","浤","hon2","海水騰湧貌"
"10502","黌","hon2","學舍也"
"10503","閎","hon2","巷門也"
"10504","渱","hon2","水聲"
"10505","鈜","hon2","鐘鼓聲"
"10506","訌","hon2","亂也"
"10507","仜","hon2","大腹也"
"10508","𢂔","hon2","幟類"
"10509","𤄏","hon2","大波也"
"10510","𥥈","hon2","大屋"
"10511","䆖","hon2","大屋"
"10512","泓","hon2","水聲"
"10513","鐄","hon2","大鐘"
"10514","妅","hon2","女字"
"10515","汯","hon2","水回旋貌"
"10516","竤","hon2","度量也"
"10517","肱","hon2","股肱 又音公"
"10518","嶸","hon2","崢～ 山峻貌"
"10519","吰","hon2","噌～"
"10520","渹","hon3","水相激聲"
"10521","𥔀","hon3","石聲"
"10522","𦑟","hon3","鳥飛聲"
"10523","𩗄","hon3","大風"
"10524","嗊","hon3","囉～ 歌也"
"10525","𦕷","hon3","耳中鳴也"
"10526","澒","hon3","水銀"
"10527","汞","hon3","同澒"
"10528","𠳃","hon3","鳥聲"
"10529","𨰌","hon3","鏗～ 鐘鼓聲"
"10530","𣽝","hon3","水風也"
"10531","鬨","hon5","鬦聲也"
"10532","橫","hon5","～暴 ～竪"
"10533","㶇","hon5","水津也"
"10534","蕻","hon5","草～ 𣩼也"
"10535","翁","on1","老～ 漁～ 又姓也"
"10536","䩺","on1","～鞋"
"10537","聬","on1","耳中聲也"
"10538","㺋","on1","豬也"
"10539","滃","on3","雲濃貌"
"10540","塕","on3","塵起貌"
"10541","㘢","on3","圓穴也"
"10542","𡩥","on3","室中暗也"
"10543","暡","on3","～曚 日未明也"
"10544","甕","on5","～缸"
"10545","瓮 罋","on5","皆同甕"
"10546","齆","on5","鼻塞也"
"10547","𨞑","on5","～臭味"
"10548","窘","jion3","～迫 ～ 又君上聲"
"10549","絅 綗","jion3","單衣也"
"10550","駉","jion3","牧馬苑也"
"10551","炯","jion3","光明也"
"10552","憬","jion3","覺悟也"
"10553","迥 逈","jion3","遠也"
"10554","浻","jion3","～澋 水囘旋貌"
"10555","扃","jion3","門上鐶鈕"
"10556","褧","jion3","衣也"
"10557","僒","jion3","傴也 同窘"
"10558","冂","jion3","林外爲～"
"10559","澋","jion3","水回旋貌"
"10560","𢂶","jion3","巾也"
"10561","𢄗","jion3","同絅"
"10562","菌","jion3","土蕈也 俗曰卷子"
"10563","澃","jion5","清也"
"10564","傾","qion1","倒也 俗音"
"10565","窮","qion2","貧～ ～苦"
"10566","惸","qion2","憂也"
"10567","㷀","qion2","～獨"
"10568","瓊","qion2","～瑤 美赤玉"
"10569","穹","qion2","～蒼 天也"
"10570","笻","qion2","竹名 可為杖"
"10571","璚","qion2","赤玉 又同瓊"
"10572","竆 𥨪 𥧺","qion2","皆與窮同"
"10573","藭","qion2","～芎 藥名"
"10574","卭","qion2","病也 又地名"
"10575","蛩","qion2","蝵～ 蟲名"
"10576","𤢶","qion2","獸名 似虎 本作窮奇 俗加犬旁"
"10577","跫","qion2","足蹋聲也 又音腔"
"10578","兄","xion1","～弟 父～"
"10579","芎","xion1","川～ 藥名"
"10580","𣳸","xion1","水湧也"
"10581","𠒋","xion1","～惡 ～狠"
"10582","凶","xion1","吉～ ～勇"
"10583","洶","xion1","懼也"
"10584","匈","xion1","～奴 狄名"
"10585","𠣏","xion1","同匈"
"10586","胸","xion1","～膛 ～腹"
"10587","胷","xion1","同胸"
"10588","𣋶","xion1","謹敬貌"
"10589","雄","xion2","英～ 雌～"
"10590","熊","xion2","～羆 又姓也"
"10591","𤠗","xion2","同熊"
"10592","洶","xion3","～涌 水聲"
"10593","𣶑","xion3","俗洶字"
"10594","雍","ion1","～熙 和也"
"10595","雝","ion1","和也"
"10596","邕","ion1","和也 人名"
"10597","饔","ion1","～飱 早食曰～"
"10598","癰","ion1","～疽 外症也"
"10599","壅","ion1","～塞"
"10600","廱","ion1","辟～ 天子之教宮也"
"10601","槦","ion1","兵架也 又木名"
"10602","庸","ion1","中庸 又平常也"
"10603","鄘","ion1","𨚍～ 國名"
"10604","墉","ion1","垣牆也"
"10605","鏞","ion1","大鐘"
"10606","㟾","ion1","～山 在建州"
"10607","慵","ion1","懶也"
"10608","澭","ion1","水名"
"10609","㽫","ion1","雞頭 卽芡實也 又同壅"
"10610","噰","ion1","聲音和也"
"10611","容","ion2","～貌 包～"
"10612","融","ion2","～和 ～朗也"
"10613","溶","ion2","～ 水盛也"
"10614","蓉","ion2","芙～ 花名"
"10615","鎔","ion2","～鑄 ～化"
"10616","傭","ion2","～工 作也 用也"
"10617","螎","ion2","同融"
"10618","傛","ion2","～華 婦官名"
"10619","曧","ion2","日正也"
"10620","滽","ion2","水名"
"10621","滎","ion2","絕小水也"
"10622","肜","ion2","商祭名"
"10623","㣑","ion2","重影也"
"10624","榮","ion2","～華 方音 本音銀"
"10625","熒","ion2","火光"
"10626","顒","ion2","望也"
"10627","瑢","ion2","瑽～ 佩玉行貌"
"10628","嫆","ion2","妦～ 好貌"
"10629","瀜","ion2","浺～ 水深廣貌"
"10630","勇","ion3","強～ 猛～"
"10631","踴","ion3","～躍 跳也"
"10632","踊","ion3","躃～ 跳也"
"10633","𧗴","ion3","～衜 巷道也"
"10634","甬","ion3","同𧗴"
"10635","永","ion3","長也 久也 又音允"
"10636","𬽃","ion3","同永"
"10637","埇","ion3","道上加土"
"10638","慂","ion3","慫～ 勸也"
"10639","恿","ion3","俗同慂"
"10640","涌","ion3","水～ ～本字"
"10641","湧","ion3","同涌"
"10642","擁","ion3","～擠"
"10643","𩟀","ion3","～食"
"10644","俑","ion3","木人"
"10645","悀","ion3","怒也 忿也"
"10646","㦶","ion3","猛也"
"10647","𢶜","ion3","同擁"
"10648","蛹","ion3","蠶幼蟲 不食不動"
"10649","用","ion5","～度 日～"
"10650","𧝸","ion5","襪袎也"
"10651","𧜇","ion5","同𧝸"
"10652","邕","ion5","人名 和也 又平聲"
"10653","拔 㧞","baeh7","抽～ ～取"
"10654","哵","baeh7","～哥 鳥名"
"10655","八","baeh7","數目"
"10656","捌","baeh7","破也 分也 又同八 大寫"
"10657","仈","baeh7","姓也"
"10658","朳","baeh7","無齒杷也"
"10659","𧈢","baeh7","～蜡 蟲名"
"10660","𥐙","paeh7","石破聲"
"10661","抹","maeh7","塗～ 揩～"
"10662","袜","maeh7","～胸"
"10663","帓","maeh7","箍～ ～額"
"10664","䀣","maeh7","惡視也"
"10665","𪒜","maeh7","黑也"
"10666","𩨲","maeh7","～䯏"
"10667","法","faeh7","～律 ～度 設～ ～術"
"10668","髮","faeh7","毛～ 鬚～"
"10669","發","faeh7","生～ ～達"
"10670","伐","faeh7","征～"
"10671","垡","faeh7","土～頭"
"10672","橃","faeh7","海中大船"
"10673","筏","faeh7","竹～ 木～"
"10674","罰","faeh7","刑～ 賞～"
"10675","沷","faeh7","通流也 寒也 又音弗"
"10676","𨋺","faeh7","舂～"
"10677","閥","faeh7","～閱 戰功也"
"10678","傠","faeh7","同伐"
"10679","栰","faeh7","同筏"
"10680","答","daeh7","對～ 問～ 應也"
"10681","荅","daeh7","同答"
"10682","撘","daeh7","手～物"
"10683","搭","daeh7","同撘"
"10684","搨","daeh7","手打也"
"10685","韃","daeh7","～靼 狄名"
"10686","褟","daeh7","僧人～衣"
"10687","𧝡 褡","daeh7","二字皆同褟"
"10688","𨅞","daeh7","趿～ 跳也"
"10689","𨃚","daeh7","同𨅞"
"10690","達","daeh7","通～ 傳～"
"10691","鎉","daeh7","鈎～ 火～"
"10692","𨨹","daeh7","同鎉"
"10693","瘩 𤺥","daeh7","肉疙～ 病也"
"10694","𩞰","daeh7","䬣～ 食物"
"10695","㙮","daeh7","圪～"
"10696","詚","daeh7","不靜也 俗云兜～"
"10697","怛","daeh7","悲也 又懼也"
"10698","妲","daeh7","～己 紂王之妃"
"10699","靼","daeh7","韃～ 狄名"
"10700","䞙","daeh7","走貌"
"10701","𣸉","daeh7","水出貌"
"10702","漯","taeh7","水名 黃河支流"
"10703","𢺉","taeh7","擊也"
"10704","嚃","taeh7","口就食也"
"10705","獺","taeh7","水～貓"
"10706","踏","taeh7","踐～"
"10707","蹋","taeh7","同踏"
"10708","沓","taeh7","貪也"
"10709","㣵","taeh7","逃也"
"10710","涾","taeh7","沸溢爲～"
"10711","溻","taeh7","溼也"
"10712","濌","taeh7","黑～子"
"10713","䂿","taeh7","～碓 舂米"
"10714","遢","taeh7","邋～"
"10715","䃮","taeh7","石～也"
"10716","榻","taeh7","床～"
"10717","𩌇","taeh7","兵器"
"10718","鞳","taeh7","鐘鼓聲"
"10719","闥","taeh7","禁門也"
"10720","闒","taeh7","樓窗 又鋪闒 門板也"
"10721","𢞠","taeh7","意下也"
"10722","塌","taeh7","坍～"
"10723","塌","taeh7","地低下也"
"10724","塔","taeh7","寶～"
"10725","墖","taeh7","同塔"
"10726","澾","taeh7","泥滑～也"
"10727","𤒻","taeh7","爛也"
"10728","傝","taeh7","～𠎷 惡也 又不謹貌"
"10729","𣿔","taeh7","同澾"
"10730","㧺","taeh7","指～ 衣縫"
"10731","撻","taeh7","鞭～ 敲也"
"10732","䈳","taeh7","窗也"
"10733","狧","taeh7","～～ 貪欲貌"
"10734","●（⿰𦐇皮）","taeh7","～鼻 俗用"
"10735","𦧭","taeh7","～嘴 偷食也"
"10736","𦧟","taeh7","同𦧭"
"10737","𣥂","taeh7","蹈也"
"10738","䓠","taeh7","菜生水中"
"10739","䑽","taeh7","～子船"
"10740","㿹","taeh7","皮起毛也 俗云皮～"
"10741","𨌭","taeh7","～車"
"10742","㣵","taeh7","徘～ 逃叛也"
"10743","橽","taeh7","～車 洩水 又同𨌭"
"10744","𡌩","taeh7","累土也"
"10745","嗒","taeh7","解體貌 又似喪其偶"
"10746","㒓","taeh7","同㣵義"
"10747","𧴡","taeh7","同獺"
"10748","捺","naeh7","掯～"
"10749","納","naeh7","受～ 又入也"
"10750","吶","naeh7","～喊"
"10751","衲","naeh7","～衣 又僧自稱曰～"
"10752","抐","naeh7","搵～"
"10753","㨥","naeh7","打～"
"10754","妠","naeh7","娶也 又小兒肥貌"
"10755","䈫","naeh7","竹篾索也"
"10756","蠟","laeh7","膠～"
"10757","臘","laeh7","冬～ 寒天也"
"10758","臈","laeh7","同臘"
"10759","辣","laeh7","苦～也"
"10760","邋","laeh7","～遢"
"10761","蝲","laeh7","楊～ 蟲名"
"10762","𩮝","laeh7","髮禿也"
"10763","磖","laeh7","～磼"
"10764","糲","laeh7","粗～ 又音利 又音賴 糙米也"
"10765","揧","laeh7","破～"
"10766","剌","laeh7","暴戾無親"
"10767","䃳","laeh7","石墜也"
"10768","●（⿸疒巤） 鬎 瘌","laeh7","俗用𩮝字"
"10769","𣋲","laeh7","日欲入也"
"10770","𤀦","laeh7","灘之名也"
"10771","拉","laeh7","～縴"
"10772","雜","zaeh7","～亂 ～貨"
"10773","襍","zaeh7","同雜"
"10774","閘","zaeh7","～壩 關～"
"10775","𨰉 鍘","zaeh7","～草刀"
"10776","扎","zaeh7","捆～"
"10777","札","zaeh7","書～ 信～"
"10778","劄","zaeh7","文書奏～"
"10779","眨","zaeh7","～眼"
"10780","煠","zaeh7","油～"
"10781","𠹗 哳","zaeh7","嘲～ 鳥叫"
"10782","𠽻","zaeh7","同𠹗哳 又音折"
"10783","囋","zaeh7","嘈～ 鼓聲"
"10784","噆","zaeh7","齧也 又同囋"
"10785","咂","zaeh7","同噆"
"10786","匝","zaeh7","周也"
"10787","帀","zaeh7","同匝"
"10788","㱜","zaeh7","夭死也"
"10789","𣧖","zaeh7","同㱜"
"10790","唼","zaeh7","食入口也"
"10791","𠰏","zaeh7","～嘴"
"10792","𠯗","zaeh7","魚食入口曰～"
"10793","紥","zaeh7","纒～"
"10794","𨵊","zaeh7","城門中板"
"10795","囃","zaeh7","用武貌"
"10796","𩿤","zaeh7","五色雜毛"
"10797","茁","zaeh7","～壯 又草出土"
"10798","卡","zaeh7","守～ 時音𧆠上聲"
"10799","磼","zaeh7","磖～"
"10800","察","caeh7","監～ ～斷 細～"
"10801","擦","caeh7","掽～"
"10802","礤","caeh7","粗～"
"10803","揷","caeh7","裁～ 俗用"
"10804","插","caeh7","裁～ 本字"
"10805","㮑","caeh7","木折聲"
"10806","鍤 臿","caeh7","～鍬"
"10807","㵤","caeh7","溢也"
"10808","𢣼","caeh7","察也"
"10809","㴙","caeh7","滴水也"
"10810","刹","caeh7","寺曰～"
"10811","𩴳","caeh7","羅～ 鬼名"
"10812","攃","caeh7","足動草貌"
"10813","遪","caeh7","急走也"
"10814","歃","caeh7","～血 以血塗口也"
"10815","詧","caeh7","同察"
"10816","𠽹","caeh7","細言也"
"10817","殺","saeh7","宰～"
"10818","霎","saeh7","～時 又雨聲"
"10819","翣","saeh7","棺飾也"
"10820","箑","saeh7","扇也 周武王作"
"10821","撒","saeh7","手～物也"
"10822","擦","saeh7","同撒 又音察"
"10823","𢔣","saeh7","行貌"
"10824","𤋣","saeh7","神～ 收～"
"10825","靸","saeh7","～鞋"
"10826","趿","saeh7","鞋不拔也"
"10827","趿","saeh7","同趿"
"10828","颯","saeh7","風～～"
"10829","薩","saeh7","菩～"
"10830","𣻑","saeh7","水也 又寒也"
"10831","甩","saeh7","拋棄也"
"10832","𩆅","saeh7","雨～～"
"10833","𠎷","saeh7","傝～ 惡也"
"10834","潵","saeh7","潑～"
"10835","扱","saeh7","～衣"
"10836","扱","saeh7","同扱"
"10837","𧭂","saeh7","散言也"
"10838","𣜂","saeh7","木榫～也"
"10839","霅","saeh7","電震貌"
"10840","𥻦","saeh7","流散罪人 若米"
"10841","𡐥","saeh7","～～ 土墮聲"
"10842","𢅑","saeh7","巾二幅曰～"
"10843","煞","saeh7","神～ 俗寫"
"10844","𢟌","saeh7","～懶"
"10845","莢","gaeh7","荳～ 菜～"
"10846","掐","kaeh7","手～物"
"10847","恰","kaeh7","～是 實當 又音却"
"10848","殎","kaeh7","枯～"
"10849","嫐","kaeh7","嬲～ 本音鳥"
"10850","瞎","haeh7","～眼 瞽目"
"10851","𥈎","haeh7","同瞎"
"10852","合","haeh7","十～爲升 又音活 又音葛"
"10853","鴨","aeh7","雞～ 名家雁"
"10854","押","aeh7","鎖～ 又簽～ 又抵～"
"10855","壓","aeh7","鎭～ 又～紙"
"10856","𦉟","aeh7","破～碗"
"10857","軋","aeh7","車輾"
"10858","𢮊","aeh7","手捺也"
"10859","庘","aeh7","壞屋"
"10860","㳌","aeh7","～㴙 下溼也"
"10861","甲","jiaeh7","天干名 又指～ 又盔～"
"10862","胛","jiaeh7","～窩"
"10863","呷","jiaeh7","喧～"
"10864","郟","jiaeh7","～鄏 地名"
"10865","袷","jiaeh7","襌～"
"10866","裌","jiaeh7","同袷"
"10867","篋","jiaeh7","箱～"
"10868","跲","jiaeh7","躓也 又音刼"
"10869","恝","jiaeh7","無愁之貌"
"10870","莢","jiaeh7","荳～ 菜～"
"10871","䀫","jiaeh7","眼細欲睡也"
"10872","夾","jiaeh7","左右持也 兼也"
"10873","挾","jiaeh7","持也"
"10874","鉀","jiaeh7","鎧～"
"10875","蛺","jiaeh7","蝶也"
"10876","頰","jiaeh7","～顋 又音刼"
"10877","脥","jiaeh7","同頰 又脂也"
"10878","俠","jiaeh7","傍也 並也"
"10879","爵","jiaeh7","～位 又音脚"
"10880","戞","jiaeh7","嚮聲 又長戈也"
"10881","鋏","jiaeh7","劍也 鉗也"
"10882","梜","jiaeh7","～棍 又箸也"
"10883","嘠","jiaeh7","鳥聲"
"10884","圿","jiaeh7","積垢也"
"10885","帢","jiaeh7","巾也"
"10886","愜","jiaeh7","快也"
"10887","㥦","jiaeh7","同愜"
"10888","𢎘","jiaeh7","草木之華"
"10889","洽","xiaeh7","合也 和也 又音協"
"10890","狹","xiaeh7","～窄"
"10891","祫","xiaeh7","宗祠合祭先祖曰～"
"10892","挾","xiaeh7","持也 又壓～"
"10893","轄","xiaeh7","管～ 又車橫木"
"10894","峽","xiaeh7","山～ 巫～"
"10895","匣","xiaeh7","箱也"
"10896","柙","xiaeh7","檻也"
"10897","㭘","xiaeh7","劍柙也"
"10898","狎","xiaeh7","習也 近也 戲也 又玩弄意"
"10899","筪","xiaeh7","竹名"
"10900","笚","xiaeh7","同筪"
"10901","黠","xiaeh7","堅黑也"
"10902","舝","xiaeh7","車軸頭鉄"
"10903","鎋","xiaeh7","車～也"
"10904","硤","xiaeh7","～石 地名"
"10905","俠","xiaeh7","～客 抑強扶弱曰～"
"10906","鵽","zuaeh7","水鳥 秧～"
"10907","窡","zuaeh7","穴中出貌"
"10908","䂐","zuaeh7","短～"
"10909","䆯","zuaeh7","短面也 又嬌姿也"
"10910","刷","suaeh7","～剔"
"10911","唰","suaeh7","鳥理毛也"
"10912","刮","guaeh7","～削"
"10913","适","guaeh7","疾也 又人名"
"10914","颳","guaeh7","～風"
"10915","鴰","guaeh7","鳥名"
"10916","䯏","guaeh7","骨耑也"
"10917","𣸅","guaeh7","水流聲"
"10918","括","guaeh7","包～ 又箭受弦處曰～"
"10919","聒","guaeh7","語雜聲"
"10920","劀","guaeh7","割也"
"10921","桰","guaeh7","櫽～ 正邪曲之器也"
"10922","栝","guaeh7","同桰 又木名"
"10923","䯇","kuaeh7","用力作也 又音窟"
"10924","滑","huaeh7","泥～ 又姓也"
"10925","猾","huaeh7","狡～"
"10926","𧽌","huaeh7","走也"
"10927","𩨔","huaeh7","治骨也"
"10928","㩇","huaeh7","擗也 裂也"
"10929","𡑧","huaeh7","囚突出也"
"10930","𡯜","huaeh7","足病也"
"10931","襪","uaeh7","鞋～ 足衣也"
"10932","韈","uaeh7","同襪"
"10933","挖","uaeh7","～掘"
"10934","穵","uaeh7","同挖 又手探穴也"
"10935","嗗","uaeh7","飲聲也"
"10936","撥","buh7","挑～ 又手～"
"10937","跋","buh7","～涉 旱行曰～ 水行曰涉"
"10938","鉢 缽","buh7","～盂 又衣～"
"10939","䯋","buh7","頸項～子"
"10940","鈸","buh7","鐃～ 樂器"
"10941","軷","buh7","車～"
"10942","蹳","buh7","足～物也"
"10943","妭","buh7","美婦也"
"10944","盋","buh7","飯～也 盂也 又同鉢"
"10945","癶","buh7","足刺～也 足有所行也"
"10946","潑","puh7","𣶉～ 水～地"
"10947","醱","puh7","酒再釀也"
"10948","㗶","puh7","妄語"
"10949","㧊","puh7","手～ 又擊也"
"10950","𣸍","puh7","同潑"
"10951","末","muh7","無也"
"10952","沫","muh7","水～"
"10953","茉","muh7","～莉 花名"
"10954","䴲","muh7","碎～ 穀糈也"
"10955","妺","muh7","～嬉 桀王妃 非妹"
"10956","䬴","muh7","馬食谷也"
"10957","抹","muh7","塗～也"
"10958","秣","muh7","谷粟 馬食也"
"10959","苜","muh7","目不正也"
"10960","帓","muh7","巾也 帶也"
"10961","𢗿","muh7","忘也"
"10962","眜","muh7","目不明也 又人名"
"10963","昩","muh7","目中不明也"
"10964","瀎","muh7","拭滅貌 又淨巾"
"10965","奪","duh7","爭～"
"10966","掇","duh7","挪～ 借～"
"10967","裰","duh7","𫌁～ 僧衣"
"10968","㳨","duh7","～粥 又水濺也"
"10969","灒","duh7","同㳨"
"10970","蝝","duh7","蝗蟲～子"
"10971","䞵","duh7","勉強行也"
"10972","㣞","duh7","行也"
"10973","蝃","duh7","蜘蛛也"
"10974","敠","duh7","敁～ 以手稱物也"
"10975","脫","tuh7","解～ 逃～"
"10976","侻","tuh7","狡也 輕也"
"10977","𨌔","tuh7","車～"
"10978","挩","tuh7","手～物"
"10979","𤿫","tuh7","皮剝也 又～衣"
"10980","劣","nuh7","優～ 又音列"
"10981","捋","luh7","～掇"
"10982","劣","luh7","優～ 又音列 惡馬也"
